Name,Label code
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q16_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Macroalgae
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Macroalgae
Q20_S1_T3.JPG,Macroalgae
Q20_S1_T3.JPG,Macroalgae
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,Sand
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,CCA_bare
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Porites
Q20_S1_T3.JPG,Porites
