site,time_utc,time_local,temperature_c
B23,2023-07-31 13:11:59,2023-07-31 03:11:59,26.5053
B23,2023-07-31 13:13:59,2023-07-31 03:13:59,26.5177
B23,2023-07-31 13:15:59,2023-07-31 03:15:59,26.5096
B23,2023-07-31 13:17:59,2023-07-31 03:17:59,26.5132
B23,2023-07-31 13:19:59,2023-07-31 03:19:59,26.5077
B23,2023-07-31 13:21:59,2023-07-31 03:21:59,26.5023
B23,2023-07-31 13:23:59,2023-07-31 03:23:59,26.5182
B23,2023-07-31 13:25:59,2023-07-31 03:25:59,26.5033
B23,2023-07-31 13:27:59,2023-07-31 03:27:59,26.5021
B23,2023-07-31 13:29:59,2023-07-31 03:29:59,26.5111
B23,2023-07-31 13:31:59,2023-07-31 03:31:59,26.5112
B23,2023-07-31 13:33:59,2023-07-31 03:33:59,26.5118
B23,2023-07-31 13:35:59,2023-07-31 03:35:59,26.5079
B23,2023-07-31 13:37:59,2023-07-31 03:37:59,26.4978
B23,2023-07-31 13:39:59,2023-07-31 03:39:59,26.5014
B23,2023-07-31 13:41:59,2023-07-31 03:41:59,26.4888
B23,2023-07-31 13:43:59,2023-07-31 03:43:59,26.4847
B23,2023-07-31 13:45:59,2023-07-31 03:45:59,26.4739
B23,2023-07-31 13:47:59,2023-07-31 03:47:59,26.4618
B23,2023-07-31 13:49:59,2023-07-31 03:49:59,26.465
B23,2023-07-31 13:51:59,2023-07-31 03:51:59,26.4582
B23,2023-07-31 13:53:59,2023-07-31 03:53:59,26.4542
B23,2023-07-31 13:55:59,2023-07-31 03:55:59,26.4447
B23,2023-07-31 13:57:59,2023-07-31 03:57:59,26.4435
B23,2023-07-31 13:59:59,2023-07-31 03:59:59,26.4271
B23,2023-07-31 14:01:59,2023-07-31 04:01:59,26.4284
B23,2023-07-31 14:03:59,2023-07-31 04:03:59,26.4245
B23,2023-07-31 14:05:59,2023-07-31 04:05:59,26.4145
B23,2023-07-31 14:07:59,2023-07-31 04:07:59,26.4053
B23,2023-07-31 14:09:59,2023-07-31 04:09:59,26.3973
B23,2023-07-31 14:11:59,2023-07-31 04:11:59,26.3929
B23,2023-07-31 14:13:59,2023-07-31 04:13:59,26.3811
B23,2023-07-31 14:15:59,2023-07-31 04:15:59,26.3798
B23,2023-07-31 14:17:59,2023-07-31 04:17:59,26.3642
B23,2023-07-31 14:19:59,2023-07-31 04:19:59,26.3808
B23,2023-07-31 14:21:59,2023-07-31 04:21:59,26.3929
B23,2023-07-31 14:23:59,2023-07-31 04:23:59,26.3707
B23,2023-07-31 14:25:59,2023-07-31 04:25:59,26.3489
B23,2023-07-31 14:27:59,2023-07-31 04:27:59,26.3779
B23,2023-07-31 14:29:59,2023-07-31 04:29:59,26.3789
B23,2023-07-31 14:31:59,2023-07-31 04:31:59,26.3887
B23,2023-07-31 14:33:59,2023-07-31 04:33:59,26.3609
B23,2023-07-31 14:35:59,2023-07-31 04:35:59,26.3585
B23,2023-07-31 14:37:59,2023-07-31 04:37:59,26.3618
B23,2023-07-31 14:39:59,2023-07-31 04:39:59,26.3513
B23,2023-07-31 14:41:59,2023-07-31 04:41:59,26.3634
B23,2023-07-31 14:43:59,2023-07-31 04:43:59,26.3927
B23,2023-07-31 14:45:59,2023-07-31 04:45:59,26.3809
B23,2023-07-31 14:47:59,2023-07-31 04:47:59,26.374
B23,2023-07-31 14:49:59,2023-07-31 04:49:59,26.3849
B23,2023-07-31 14:51:59,2023-07-31 04:51:59,26.391
B23,2023-07-31 14:53:59,2023-07-31 04:53:59,26.4271
B23,2023-07-31 14:55:59,2023-07-31 04:55:59,26.3963
B23,2023-07-31 14:57:59,2023-07-31 04:57:59,26.4224
B23,2023-07-31 14:59:59,2023-07-31 04:59:59,26.4274
B23,2023-07-31 15:01:59,2023-07-31 05:01:59,26.4685
B23,2023-07-31 15:03:59,2023-07-31 05:03:59,26.4798
B23,2023-07-31 15:05:59,2023-07-31 05:05:59,26.427
B23,2023-07-31 15:07:59,2023-07-31 05:07:59,26.4699
B23,2023-07-31 15:09:59,2023-07-31 05:09:59,26.4649
B23,2023-07-31 15:11:59,2023-07-31 05:11:59,26.4348
B23,2023-07-31 15:13:59,2023-07-31 05:13:59,26.4384
B23,2023-07-31 15:15:59,2023-07-31 05:15:59,26.4271
B23,2023-07-31 15:17:59,2023-07-31 05:17:59,26.4252
B23,2023-07-31 15:19:59,2023-07-31 05:19:59,26.4224
B23,2023-07-31 15:21:59,2023-07-31 05:21:59,26.4214
B23,2023-07-31 15:23:59,2023-07-31 05:23:59,26.3961
B23,2023-07-31 15:25:59,2023-07-31 05:25:59,26.4086
B23,2023-07-31 15:27:59,2023-07-31 05:27:59,26.3975
B23,2023-07-31 15:29:59,2023-07-31 05:29:59,26.3745
B23,2023-07-31 15:31:59,2023-07-31 05:31:59,26.3783
B23,2023-07-31 15:33:59,2023-07-31 05:33:59,26.3753
B23,2023-07-31 15:35:59,2023-07-31 05:35:59,26.3837
B23,2023-07-31 15:37:59,2023-07-31 05:37:59,26.3659
B23,2023-07-31 15:39:59,2023-07-31 05:39:59,26.3546
B23,2023-07-31 15:41:59,2023-07-31 05:41:59,26.35
B23,2023-07-31 15:43:59,2023-07-31 05:43:59,26.3451
B23,2023-07-31 15:45:59,2023-07-31 05:45:59,26.3633
B23,2023-07-31 15:47:59,2023-07-31 05:47:59,26.352
B23,2023-07-31 15:49:59,2023-07-31 05:49:59,26.3358
B23,2023-07-31 15:51:59,2023-07-31 05:51:59,26.3297
B23,2023-07-31 15:53:59,2023-07-31 05:53:59,26.3226
B23,2023-07-31 15:55:59,2023-07-31 05:55:59,26.3242
B23,2023-07-31 15:57:59,2023-07-31 05:57:59,26.3253
B23,2023-07-31 15:59:59,2023-07-31 05:59:59,26.3318
B23,2023-07-31 16:01:59,2023-07-31 06:01:59,26.3049
B23,2023-07-31 16:03:59,2023-07-31 06:03:59,26.313
B23,2023-07-31 16:05:59,2023-07-31 06:05:59,26.3116
B23,2023-07-31 16:07:59,2023-07-31 06:07:59,26.3228
B23,2023-07-31 16:09:59,2023-07-31 06:09:59,26.3103
B23,2023-07-31 16:11:59,2023-07-31 06:11:59,26.296
B23,2023-07-31 16:13:59,2023-07-31 06:13:59,26.2905
B23,2023-07-31 16:15:59,2023-07-31 06:15:59,26.2866
B23,2023-07-31 16:17:59,2023-07-31 06:17:59,26.2854
B23,2023-07-31 16:19:59,2023-07-31 06:19:59,26.3143
B23,2023-07-31 16:21:59,2023-07-31 06:21:59,26.322
B23,2023-07-31 16:23:59,2023-07-31 06:23:59,26.3044
B23,2023-07-31 16:25:59,2023-07-31 06:25:59,26.2888
B23,2023-07-31 16:27:59,2023-07-31 06:27:59,26.2957
B23,2023-07-31 16:29:59,2023-07-31 06:29:59,26.2946
B23,2023-07-31 16:31:59,2023-07-31 06:31:59,26.2841
B23,2023-07-31 16:33:59,2023-07-31 06:33:59,26.2963
B23,2023-07-31 16:35:59,2023-07-31 06:35:59,26.2794
B23,2023-07-31 16:37:59,2023-07-31 06:37:59,26.2937
B23,2023-07-31 16:39:59,2023-07-31 06:39:59,26.3056
B23,2023-07-31 16:41:59,2023-07-31 06:41:59,26.2898
B23,2023-07-31 16:43:59,2023-07-31 06:43:59,26.2931
B23,2023-07-31 16:45:59,2023-07-31 06:45:59,26.2742
B23,2023-07-31 16:47:59,2023-07-31 06:47:59,26.2739
B23,2023-07-31 16:49:59,2023-07-31 06:49:59,26.3268
B23,2023-07-31 16:51:59,2023-07-31 06:51:59,26.3083
B23,2023-07-31 16:53:59,2023-07-31 06:53:59,26.3556
B23,2023-07-31 16:55:59,2023-07-31 06:55:59,26.3335
B23,2023-07-31 16:57:59,2023-07-31 06:57:59,26.3893
B23,2023-07-31 16:59:59,2023-07-31 06:59:59,26.4087
B23,2023-07-31 17:01:59,2023-07-31 07:01:59,26.394
B23,2023-07-31 17:03:59,2023-07-31 07:03:59,26.4227
B23,2023-07-31 17:05:59,2023-07-31 07:05:59,26.3895
B23,2023-07-31 17:07:59,2023-07-31 07:07:59,26.4027
B23,2023-07-31 17:09:59,2023-07-31 07:09:59,26.4043
B23,2023-07-31 17:11:59,2023-07-31 07:11:59,26.4226
B23,2023-07-31 17:13:59,2023-07-31 07:13:59,26.4535
B23,2023-07-31 17:15:59,2023-07-31 07:15:59,26.4718
B23,2023-07-31 17:17:59,2023-07-31 07:17:59,26.4731
B23,2023-07-31 17:19:59,2023-07-31 07:19:59,26.5046
B23,2023-07-31 17:21:59,2023-07-31 07:21:59,26.5019
B23,2023-07-31 17:23:59,2023-07-31 07:23:59,26.5132
B23,2023-07-31 17:25:59,2023-07-31 07:25:59,26.5195
B23,2023-07-31 17:27:59,2023-07-31 07:27:59,26.5043
B23,2023-07-31 17:29:59,2023-07-31 07:29:59,26.506
B23,2023-07-31 17:31:59,2023-07-31 07:31:59,26.5192
B23,2023-07-31 17:33:59,2023-07-31 07:33:59,26.5293
B23,2023-07-31 17:35:59,2023-07-31 07:35:59,26.5137
B23,2023-07-31 17:37:59,2023-07-31 07:37:59,26.5274
B23,2023-07-31 17:39:59,2023-07-31 07:39:59,26.5448
B23,2023-07-31 17:41:59,2023-07-31 07:41:59,26.5628
B23,2023-07-31 17:43:59,2023-07-31 07:43:59,26.5451
B23,2023-07-31 17:45:59,2023-07-31 07:45:59,26.5467
B23,2023-07-31 17:47:59,2023-07-31 07:47:59,26.5381
B23,2023-07-31 17:49:59,2023-07-31 07:49:59,26.5602
B23,2023-07-31 17:51:59,2023-07-31 07:51:59,26.5454
B23,2023-07-31 17:53:59,2023-07-31 07:53:59,26.5414
B23,2023-07-31 17:55:59,2023-07-31 07:55:59,26.5606
B23,2023-07-31 17:57:59,2023-07-31 07:57:59,26.5653
B23,2023-07-31 17:59:59,2023-07-31 07:59:59,26.5555
B23,2023-07-31 18:01:59,2023-07-31 08:01:59,26.5641
B23,2023-07-31 18:03:59,2023-07-31 08:03:59,26.5459
B23,2023-07-31 18:05:59,2023-07-31 08:05:59,26.5434
B23,2023-07-31 18:07:59,2023-07-31 08:07:59,26.5613
B23,2023-07-31 18:09:59,2023-07-31 08:09:59,26.5321
B23,2023-07-31 18:11:59,2023-07-31 08:11:59,26.55
B23,2023-07-31 18:13:59,2023-07-31 08:13:59,26.53
B23,2023-07-31 18:15:59,2023-07-31 08:15:59,26.5427
B23,2023-07-31 18:17:59,2023-07-31 08:17:59,26.5458
B23,2023-07-31 18:19:59,2023-07-31 08:19:59,26.5292
B23,2023-07-31 18:21:59,2023-07-31 08:21:59,26.5338
B23,2023-07-31 18:23:59,2023-07-31 08:23:59,26.521
B23,2023-07-31 18:25:59,2023-07-31 08:25:59,26.5288
B23,2023-07-31 18:27:59,2023-07-31 08:27:59,26.5422
B23,2023-07-31 18:29:59,2023-07-31 08:29:59,26.5297
B23,2023-07-31 18:31:59,2023-07-31 08:31:59,26.5428
B23,2023-07-31 18:33:59,2023-07-31 08:33:59,26.5285
B23,2023-07-31 18:35:59,2023-07-31 08:35:59,26.5407
B23,2023-07-31 18:37:59,2023-07-31 08:37:59,26.5682
B23,2023-07-31 18:39:59,2023-07-31 08:39:59,26.5749
B23,2023-07-31 18:41:59,2023-07-31 08:41:59,26.5596
B23,2023-07-31 18:43:59,2023-07-31 08:43:59,26.5712
B23,2023-07-31 18:45:59,2023-07-31 08:45:59,26.583
B23,2023-07-31 18:47:59,2023-07-31 08:47:59,26.6206
B23,2023-07-31 18:49:59,2023-07-31 08:49:59,26.6354
B23,2023-07-31 18:51:59,2023-07-31 08:51:59,26.6545
B23,2023-07-31 18:53:59,2023-07-31 08:53:59,26.6127
B23,2023-07-31 18:55:59,2023-07-31 08:55:59,26.6581
B23,2023-07-31 18:57:59,2023-07-31 08:57:59,26.6668
B23,2023-07-31 18:59:59,2023-07-31 08:59:59,26.681
B23,2023-07-31 19:01:59,2023-07-31 09:01:59,26.6891
B23,2023-07-31 19:03:59,2023-07-31 09:03:59,26.6719
B23,2023-07-31 19:05:59,2023-07-31 09:05:59,26.6793
B23,2023-07-31 19:07:59,2023-07-31 09:07:59,26.6839
B23,2023-07-31 19:09:59,2023-07-31 09:09:59,26.6888
B23,2023-07-31 19:11:59,2023-07-31 09:11:59,26.709
B23,2023-07-31 19:13:59,2023-07-31 09:13:59,26.7302
B23,2023-07-31 19:15:59,2023-07-31 09:15:59,26.7256
B23,2023-07-31 19:17:59,2023-07-31 09:17:59,26.7461
B23,2023-07-31 19:19:59,2023-07-31 09:19:59,26.7313
B23,2023-07-31 19:21:59,2023-07-31 09:21:59,26.7337
B23,2023-07-31 19:23:59,2023-07-31 09:23:59,26.7472
B23,2023-07-31 19:25:59,2023-07-31 09:25:59,26.7524
B23,2023-07-31 19:27:59,2023-07-31 09:27:59,26.7829
B23,2023-07-31 19:29:59,2023-07-31 09:29:59,26.778
B23,2023-07-31 19:31:59,2023-07-31 09:31:59,26.7746
B23,2023-07-31 19:33:59,2023-07-31 09:33:59,26.7936
B23,2023-07-31 19:35:59,2023-07-31 09:35:59,26.809
B23,2023-07-31 19:37:59,2023-07-31 09:37:59,26.8129
B23,2023-07-31 19:39:59,2023-07-31 09:39:59,26.8124
B23,2023-07-31 19:41:59,2023-07-31 09:41:59,26.817
B23,2023-07-31 19:43:59,2023-07-31 09:43:59,26.8203
B23,2023-07-31 19:45:59,2023-07-31 09:45:59,26.8367
B23,2023-07-31 19:47:59,2023-07-31 09:47:59,26.8493
B23,2023-07-31 19:49:59,2023-07-31 09:49:59,26.8514
B23,2023-07-31 19:51:59,2023-07-31 09:51:59,26.8536
B23,2023-07-31 19:53:59,2023-07-31 09:53:59,26.8605
B23,2023-07-31 19:55:59,2023-07-31 09:55:59,26.8533
B23,2023-07-31 19:57:59,2023-07-31 09:57:59,26.879
B23,2023-07-31 19:59:59,2023-07-31 09:59:59,26.8682
B23,2023-07-31 20:01:59,2023-07-31 10:01:59,26.8869
B23,2023-07-31 20:03:59,2023-07-31 10:03:59,26.8748
B23,2023-07-31 20:05:59,2023-07-31 10:05:59,26.8755
B23,2023-07-31 20:07:59,2023-07-31 10:07:59,26.9001
B23,2023-07-31 20:09:59,2023-07-31 10:09:59,26.8965
B23,2023-07-31 20:11:59,2023-07-31 10:11:59,26.8913
B23,2023-07-31 20:13:59,2023-07-31 10:13:59,26.9152
B23,2023-07-31 20:15:59,2023-07-31 10:15:59,26.9001
B23,2023-07-31 20:17:59,2023-07-31 10:17:59,26.9052
B23,2023-07-31 20:19:59,2023-07-31 10:19:59,26.9054
B23,2023-07-31 20:21:59,2023-07-31 10:21:59,26.9187
B23,2023-07-31 20:23:59,2023-07-31 10:23:59,26.9186
B23,2023-07-31 20:25:59,2023-07-31 10:25:59,26.9329
B23,2023-07-31 20:27:59,2023-07-31 10:27:59,26.9149
B23,2023-07-31 20:29:59,2023-07-31 10:29:59,26.9325
B23,2023-07-31 20:31:59,2023-07-31 10:31:59,26.9472
B23,2023-07-31 20:33:59,2023-07-31 10:33:59,26.9576
B23,2023-07-31 20:35:59,2023-07-31 10:35:59,26.9549
B23,2023-07-31 20:37:59,2023-07-31 10:37:59,26.9434
B23,2023-07-31 20:39:59,2023-07-31 10:39:59,26.9444
B23,2023-07-31 20:41:59,2023-07-31 10:41:59,26.959
B23,2023-07-31 20:43:59,2023-07-31 10:43:59,26.9522
B23,2023-07-31 20:45:59,2023-07-31 10:45:59,26.9482
B23,2023-07-31 20:47:59,2023-07-31 10:47:59,26.9509
B23,2023-07-31 20:49:59,2023-07-31 10:49:59,26.9661
B23,2023-07-31 20:51:59,2023-07-31 10:51:59,26.9625
B23,2023-07-31 20:53:59,2023-07-31 10:53:59,26.9631
B23,2023-07-31 20:55:59,2023-07-31 10:55:59,26.9832
B23,2023-07-31 20:57:59,2023-07-31 10:57:59,26.9737
B23,2023-07-31 20:59:59,2023-07-31 10:59:59,26.9525
B23,2023-07-31 21:01:59,2023-07-31 11:01:59,26.9832
B23,2023-07-31 21:03:59,2023-07-31 11:03:59,26.9695
B23,2023-07-31 21:05:59,2023-07-31 11:05:59,26.9911
B23,2023-07-31 21:07:59,2023-07-31 11:07:59,26.9674
B23,2023-07-31 21:09:59,2023-07-31 11:09:59,26.9789
B23,2023-07-31 21:11:59,2023-07-31 11:11:59,26.9694
B23,2023-07-31 21:13:59,2023-07-31 11:13:59,26.9852
B23,2023-07-31 21:15:59,2023-07-31 11:15:59,26.9878
B23,2023-07-31 21:17:59,2023-07-31 11:17:59,26.9939
B23,2023-07-31 21:19:59,2023-07-31 11:19:59,26.9894
B23,2023-07-31 21:21:59,2023-07-31 11:21:59,27.0016
B23,2023-07-31 21:23:59,2023-07-31 11:23:59,27.0081
B23,2023-07-31 21:25:59,2023-07-31 11:25:59,27.0056
B23,2023-07-31 21:27:59,2023-07-31 11:27:59,27.0022
B23,2023-07-31 21:29:59,2023-07-31 11:29:59,27.0099
B23,2023-07-31 21:31:59,2023-07-31 11:31:59,27.0049
B23,2023-07-31 21:33:59,2023-07-31 11:33:59,27.0086
B23,2023-07-31 21:35:59,2023-07-31 11:35:59,27.0161
B23,2023-07-31 21:37:59,2023-07-31 11:37:59,27.0002
B23,2023-07-31 21:39:59,2023-07-31 11:39:59,27.0121
B23,2023-07-31 21:41:59,2023-07-31 11:41:59,27.0203
B23,2023-07-31 21:43:59,2023-07-31 11:43:59,27.011
B23,2023-07-31 21:45:59,2023-07-31 11:45:59,27.0305
B23,2023-07-31 21:47:59,2023-07-31 11:47:59,27.0314
B23,2023-07-31 21:49:59,2023-07-31 11:49:59,27.0286
B23,2023-07-31 21:51:59,2023-07-31 11:51:59,27.0338
B23,2023-07-31 21:53:59,2023-07-31 11:53:59,27.0312
B23,2023-07-31 21:55:59,2023-07-31 11:55:59,27.0373
B23,2023-07-31 21:57:59,2023-07-31 11:57:59,27.0469
B23,2023-07-31 21:59:59,2023-07-31 11:59:59,27.0258
B23,2023-07-31 22:01:59,2023-07-31 12:01:59,27.0284
B23,2023-07-31 22:03:59,2023-07-31 12:03:59,27.0311
B23,2023-07-31 22:05:59,2023-07-31 12:05:59,27.0206
B23,2023-07-31 22:07:59,2023-07-31 12:07:59,27.0353
B23,2023-07-31 22:09:59,2023-07-31 12:09:59,27.0257
B23,2023-07-31 22:11:59,2023-07-31 12:11:59,27.0214
B23,2023-07-31 22:13:59,2023-07-31 12:13:59,27.031
B23,2023-07-31 22:15:59,2023-07-31 12:15:59,27.0473
B23,2023-07-31 22:17:59,2023-07-31 12:17:59,27.0518
B23,2023-07-31 22:19:59,2023-07-31 12:19:59,27.0339
B23,2023-07-31 22:21:59,2023-07-31 12:21:59,27.0425
B23,2023-07-31 22:23:59,2023-07-31 12:23:59,27.0421
B23,2023-07-31 22:25:59,2023-07-31 12:25:59,27.0304
B23,2023-07-31 22:27:59,2023-07-31 12:27:59,27.0312
B23,2023-07-31 22:29:59,2023-07-31 12:29:59,27.0533
B23,2023-07-31 22:31:59,2023-07-31 12:31:59,27.0304
B23,2023-07-31 22:33:59,2023-07-31 12:33:59,27.0464
B23,2023-07-31 22:35:59,2023-07-31 12:35:59,27.0482
B23,2023-07-31 22:37:59,2023-07-31 12:37:59,27.0491
B23,2023-07-31 22:39:59,2023-07-31 12:39:59,27.0465
B23,2023-07-31 22:41:59,2023-07-31 12:41:59,27.0627
B23,2023-07-31 22:43:59,2023-07-31 12:43:59,27.0469
B23,2023-07-31 22:45:59,2023-07-31 12:45:59,27.0434
B23,2023-07-31 22:47:59,2023-07-31 12:47:59,27.071
B23,2023-07-31 22:49:59,2023-07-31 12:49:59,27.0488
B23,2023-07-31 22:51:59,2023-07-31 12:51:59,27.0426
B23,2023-07-31 22:53:59,2023-07-31 12:53:59,27.0431
B23,2023-07-31 22:55:59,2023-07-31 12:55:59,27.0514
B23,2023-07-31 22:57:59,2023-07-31 12:57:59,27.0287
B23,2023-07-31 22:59:59,2023-07-31 12:59:59,27.0468
B23,2023-07-31 23:01:59,2023-07-31 13:01:59,27.0216
B23,2023-07-31 23:03:59,2023-07-31 13:03:59,27.0414
B23,2023-07-31 23:05:59,2023-07-31 13:05:59,27.0313
B23,2023-07-31 23:07:59,2023-07-31 13:07:59,27.029
B23,2023-07-31 23:09:59,2023-07-31 13:09:59,27.0048
B23,2023-07-31 23:11:59,2023-07-31 13:11:59,27.0168
B23,2023-07-31 23:13:59,2023-07-31 13:13:59,27.0194
B23,2023-07-31 23:15:59,2023-07-31 13:15:59,27.0229
B23,2023-07-31 23:17:59,2023-07-31 13:17:59,27.0279
B23,2023-07-31 23:19:59,2023-07-31 13:19:59,27.0225
B23,2023-07-31 23:21:59,2023-07-31 13:21:59,27.0242
B23,2023-07-31 23:23:59,2023-07-31 13:23:59,26.9997
B23,2023-07-31 23:25:59,2023-07-31 13:25:59,27.0229
B23,2023-07-31 23:27:59,2023-07-31 13:27:59,27.0134
B23,2023-07-31 23:29:59,2023-07-31 13:29:59,27.0085
B23,2023-07-31 23:31:59,2023-07-31 13:31:59,27.0008
B23,2023-07-31 23:33:59,2023-07-31 13:33:59,27.0083
B23,2023-07-31 23:35:59,2023-07-31 13:35:59,27.0065
B23,2023-07-31 23:37:59,2023-07-31 13:37:59,27.0136
B23,2023-07-31 23:39:59,2023-07-31 13:39:59,26.9975
B23,2023-07-31 23:41:59,2023-07-31 13:41:59,26.9941
B23,2023-07-31 23:43:59,2023-07-31 13:43:59,27.0023
B23,2023-07-31 23:45:59,2023-07-31 13:45:59,26.993
B23,2023-07-31 23:47:59,2023-07-31 13:47:59,26.9915
B23,2023-07-31 23:49:59,2023-07-31 13:49:59,27.0123
B23,2023-07-31 23:51:59,2023-07-31 13:51:59,27.0062
B23,2023-07-31 23:53:59,2023-07-31 13:53:59,27.0018
B23,2023-07-31 23:55:59,2023-07-31 13:55:59,27.0054
B23,2023-07-31 23:57:59,2023-07-31 13:57:59,27.0174
B23,2023-07-31 23:59:59,2023-07-31 13:59:59,27.0043
B23,2023-08-01 00:01:59,2023-07-31 14:01:59,27.0095
B23,2023-08-01 00:03:59,2023-07-31 14:03:59,27.0139
B23,2023-08-01 00:05:59,2023-07-31 14:05:59,27.0123
B23,2023-08-01 00:07:59,2023-07-31 14:07:59,27.0232
B23,2023-08-01 00:09:59,2023-07-31 14:09:59,27.0172
B23,2023-08-01 00:11:59,2023-07-31 14:11:59,27.0382
B23,2023-08-01 00:13:59,2023-07-31 14:13:59,27.0179
B23,2023-08-01 00:15:59,2023-07-31 14:15:59,27.0335
B23,2023-08-01 00:17:59,2023-07-31 14:17:59,27.0262
B23,2023-08-01 00:19:59,2023-07-31 14:19:59,27.0396
B23,2023-08-01 00:21:59,2023-07-31 14:21:59,27.0234
B23,2023-08-01 00:23:59,2023-07-31 14:23:59,27.0398
B23,2023-08-01 00:25:59,2023-07-31 14:25:59,27.0387
B23,2023-08-01 00:27:59,2023-07-31 14:27:59,27.051
B23,2023-08-01 00:29:59,2023-07-31 14:29:59,27.0503
B23,2023-08-01 00:31:59,2023-07-31 14:31:59,27.0461
B23,2023-08-01 00:33:59,2023-07-31 14:33:59,27.0569
B23,2023-08-01 00:35:59,2023-07-31 14:35:59,27.0502
B23,2023-08-01 00:37:59,2023-07-31 14:37:59,27.0395
B23,2023-08-01 00:39:59,2023-07-31 14:39:59,27.0284
B23,2023-08-01 00:41:59,2023-07-31 14:41:59,27.0281
B23,2023-08-01 00:43:59,2023-07-31 14:43:59,27.0457
B23,2023-08-01 00:45:59,2023-07-31 14:45:59,27.0256
B23,2023-08-01 00:47:59,2023-07-31 14:47:59,27.0294
B23,2023-08-01 00:49:59,2023-07-31 14:49:59,27.0326
B23,2023-08-01 00:51:59,2023-07-31 14:51:59,27.0285
B23,2023-08-01 00:53:59,2023-07-31 14:53:59,27.0316
B23,2023-08-01 00:55:59,2023-07-31 14:55:59,27.0176
B23,2023-08-01 00:57:59,2023-07-31 14:57:59,27.0367
B23,2023-08-01 00:59:59,2023-07-31 14:59:59,27.0279
B23,2023-08-01 01:01:59,2023-07-31 15:01:59,27.0248
B23,2023-08-01 01:03:59,2023-07-31 15:03:59,27.0299
B23,2023-08-01 01:05:59,2023-07-31 15:05:59,27.0218
B23,2023-08-01 01:07:59,2023-07-31 15:07:59,27.0292
B23,2023-08-01 01:09:59,2023-07-31 15:09:59,27.0075
B23,2023-08-01 01:11:59,2023-07-31 15:11:59,27.0135
B23,2023-08-01 01:13:59,2023-07-31 15:13:59,27.0174
B23,2023-08-01 01:15:59,2023-07-31 15:15:59,27.0218
B23,2023-08-01 01:17:59,2023-07-31 15:17:59,26.9972
B23,2023-08-01 01:19:59,2023-07-31 15:19:59,27.0073
B23,2023-08-01 01:21:59,2023-07-31 15:21:59,27.0081
B23,2023-08-01 01:23:59,2023-07-31 15:23:59,27.0186
B23,2023-08-01 01:25:59,2023-07-31 15:25:59,27.0214
B23,2023-08-01 01:27:59,2023-07-31 15:27:59,27.0072
B23,2023-08-01 01:29:59,2023-07-31 15:29:59,27.0096
B23,2023-08-01 01:31:59,2023-07-31 15:31:59,26.9914
B23,2023-08-01 01:33:59,2023-07-31 15:33:59,27.0163
B23,2023-08-01 01:35:59,2023-07-31 15:35:59,26.9955
B23,2023-08-01 01:37:59,2023-07-31 15:37:59,26.997
B23,2023-08-01 01:39:59,2023-07-31 15:39:59,26.9883
B23,2023-08-01 01:41:59,2023-07-31 15:41:59,26.9897
B23,2023-08-01 01:43:59,2023-07-31 15:43:59,26.9937
B23,2023-08-01 01:45:59,2023-07-31 15:45:59,26.9964
B23,2023-08-01 01:47:59,2023-07-31 15:47:59,26.9921
B23,2023-08-01 01:49:59,2023-07-31 15:49:59,26.9838
B23,2023-08-01 01:51:59,2023-07-31 15:51:59,26.9889
B23,2023-08-01 01:53:59,2023-07-31 15:53:59,26.9925
B23,2023-08-01 01:55:59,2023-07-31 15:55:59,26.9776
B23,2023-08-01 01:57:59,2023-07-31 15:57:59,26.972
B23,2023-08-01 01:59:59,2023-07-31 15:59:59,26.9645
B23,2023-08-01 02:01:59,2023-07-31 16:01:59,26.9459
B23,2023-08-01 02:03:59,2023-07-31 16:03:59,26.957
B23,2023-08-01 02:05:59,2023-07-31 16:05:59,26.9433
B23,2023-08-01 02:07:59,2023-07-31 16:07:59,26.9478
B23,2023-08-01 02:09:59,2023-07-31 16:09:59,26.9406
B23,2023-08-01 02:11:59,2023-07-31 16:11:59,26.9281
B23,2023-08-01 02:13:59,2023-07-31 16:13:59,26.9308
B23,2023-08-01 02:15:59,2023-07-31 16:15:59,26.9187
B23,2023-08-01 02:17:59,2023-07-31 16:17:59,26.9126
B23,2023-08-01 02:19:59,2023-07-31 16:19:59,26.9128
B23,2023-08-01 02:21:59,2023-07-31 16:21:59,26.8873
B23,2023-08-01 02:23:59,2023-07-31 16:23:59,26.8951
B23,2023-08-01 02:25:59,2023-07-31 16:25:59,26.8817
B23,2023-08-01 02:27:59,2023-07-31 16:27:59,26.8866
B23,2023-08-01 02:29:59,2023-07-31 16:29:59,26.8809
B23,2023-08-01 02:31:59,2023-07-31 16:31:59,26.8706
B23,2023-08-01 02:33:59,2023-07-31 16:33:59,26.8732
B23,2023-08-01 02:35:59,2023-07-31 16:35:59,26.862
B23,2023-08-01 02:37:59,2023-07-31 16:37:59,26.8652
B23,2023-08-01 02:39:59,2023-07-31 16:39:59,26.8495
B23,2023-08-01 02:41:59,2023-07-31 16:41:59,26.8557
B23,2023-08-01 02:43:59,2023-07-31 16:43:59,26.8389
B23,2023-08-01 02:45:59,2023-07-31 16:45:59,26.8232
B23,2023-08-01 02:47:59,2023-07-31 16:47:59,26.8246
B23,2023-08-01 02:49:59,2023-07-31 16:49:59,26.8213
B23,2023-08-01 02:51:59,2023-07-31 16:51:59,26.8071
B23,2023-08-01 02:53:59,2023-07-31 16:53:59,26.8099
