Date_french_format,Number,Stage,Timing,Site,Transect,ID,Replicate,Data,Backup,Quantity_DNA._RNA._shield_Data.ml.,Quantity_DNA._RNA._shield_backup.ml.,Box_name_Data,Box_name_backup,Freezer_US_tubes,Freezer_backup_moorea,Wirlpak,Picture,Picture_name,Recruit_size_cm2,Red_standard,Green_standard,Blue_standard,Red_coral,Green_coral,Blue_coral,Scleractinian.corals,Macroalgae,Crustose.coralline.algae,Algal.turf,Millepora,Sand,dalle_coralienne,Others,Note1,gDNA.Extraction.Date,gDNA.Extraction.Plate,Plate.Well,Priority,Haplotype ,Note2,Extraction.Notebook.Link
21/02/2023,1290,Recruit,Pre_bleach,S1,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Site_1_backup,_20__C,_40_up,YES,YES,1290_S1_T6,3.817,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate002,F2,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
21/02/2023,1291,Recruit,Pre_bleach,S1,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Site_1_backup,_20__C,_40_up,NO,YES,1291_S1_T6,0.895,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate002,G8,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
21/02/2023,1292,Recruit,Pre_bleach,S1,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Site_1_backup,_20__C,_40_up,YES,YES,1292_S1_T6,2.432,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate002,E5,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
21/02/2023,1293,Recruit,Pre_bleach,S1,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Site_1_backup,_20__C,_40_up,NO,YES,1293_S1_T6,0.666,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate002,C11,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/06/2023,2100,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2100_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2101,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2101_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2102,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2102_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2103,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,NO,YES,2103_S11_T1,1.401,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2104,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2104_S11_T1,0.7,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2150,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2150_S11_T1,0.941,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2163,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2163_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2168,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2168_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2169,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2169_S11_T1,0.255,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2237,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2237_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2240,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2240_S11_T1,0.975,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2241,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2241_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2242,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,NO,YES,2242_S11_T1,0.75,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2243,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2243_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2244,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2244_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2245,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2245_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2246,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2246_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2247,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2247_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2248,Adult,Pre_bleach,S11,T1,POC_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,2248_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2249,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2249_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2250,Adult,Pre_bleach,S11,T1,POC_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,2250_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2251,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2251_S11_T1,0.817,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2252,Recruit,Pre_bleach,S11,T1,POC_ID,1,1,0,0.5,NA,Site_8,Site_8_Backup,Moorea,NA,NO,YES,2252_S11_T1,0.254,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2253,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2253_S11_T1,0.709,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2254,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2254_S11_T1,0.529,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2255,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2255_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2256,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2256_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2257,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2257_S11_T1,3.113,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2258,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2258_S11_T1,0.246,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2259,Recruit,Pre_bleach,S11,T1,POC_ID,1,1,0,0.5,NA,Site_11,NA,NA,NA,NO,YES,2259_S11_T1,0.109,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2260,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2260_S11_T1,8.743,NA,,NA,NA,NA,NA,1,1,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2261,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2261_S11_T1,4.909,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2262,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2262_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2263,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2263_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Same as 2260,,Plate017,,,,,
18/06/2023,2264,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2264_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2265,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2265_S11_T1,1.64,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2266,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2266_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2267,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2267_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2268,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2268_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2269,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2269_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2270,Recruit,Pre_bleach,S11,T1,POC_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,2270_S11_T1,11.705,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2271,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2271_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2272,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2272_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2273,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2273_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2274,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2274_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2275,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2275_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2276,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2276_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2277,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2277_S11_T1,0.884,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2278,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2278_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2279,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2279_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2280,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2280_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2281,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2281_S11_T1,5.47,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2282,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2282_S11_T1,0.676,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2283,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2283_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2284,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2284_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2285,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2285_S11_T1,1.983,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2286,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2286_S11_T1,0.363,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2287,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2287_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2288,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2288_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2289,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2289_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2290,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2290_S11_T1,0.546,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2291,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2291_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2292,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2292_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2293,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2293_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2294,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2294_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2295,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2295_S11_T1,0.331,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate018,,,,,
18/06/2023,2296,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2296_S11_T1,1.184,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2297,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,NO,YES,2297_S11_T1,0.328,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2298,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2298_S11_T1,2.392,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2299,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2299_S11_T1,3.389,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2300,Recruit,Pre_bleach,S11,T1,POC_ID,1,1,0,0.5,NA,Site_11,NA,Moorea,NA,NO,YES,2300_S11_T1,0.101,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2301,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2301_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2302,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2302_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2303,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2303_S11_T1,2.239,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2304,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2304_S11_T1,4.759,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2305,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2305_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2306,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,NO,YES,2306_S11_T1,0.443,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2307,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2307_S11_T1,0.739,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2308,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2308_S11_T1,0.421,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2309,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2309_S11_T1,0.166,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2310,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2310_S11_T1,1.326,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2311,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2311_S11_T1,3.059,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2312,Recruit,Pre_bleach,S11,T1,POC_ID,1,1,0,0.5,NA,Site_8,Site_8_Backup,Moorea,NA,NO,YES,2312_S11_T1,0.261,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2313,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2313_S11_T1,3.32,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2314,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2314_S11_T1,0.916,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2315,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2315_S11_T1,0.538,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2316,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2316_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2317,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2317_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2318,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2318_S11_T1,1.239,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2319,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,NO,YES,2319_S11_T1,0.598,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2320,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_8,Site_8_Backup,Moorea,_40_UP,YES,YES,2320_S11_T1,0.647,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2321,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2321_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2322,Adult,Pre_bleach,S11,T1,POC_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,2322_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
18/06/2023,2323,Adult,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2323_S11_T1,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
18/06/2023,2324,Recruit,Pre_bleach,S11,T1,POC_ID,2,1,1,0.5,0.5,Site_11,Site_11_backup,Moorea,_40_UP,YES,YES,2324_S11_T1,0.537,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate018,,,,,
19/06/2023,2105,Recruit,Pre_bleach,S11,T2,POC_ID,2,1,1,0.5,0.5,Site_11_2,Site_11_2_backup,Moorea,_40_UP,YES,YES,2105_S11_T2,1.323,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate022,A2,,,,
