site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
N03,2023-08-20,26.526,27.3135,26.7342,26.81944583
N04,2023-08-20,26.3935,27.7312,26.65735,26.87453667
N05,2023-08-20,26.3055,27.8652,26.6303,26.90413014
W01,2023-08-20,26.4535,27.0594,26.588,26.64735347
W02,2023-08-20,26.4353,27.1067,26.5642,26.63264542
W04,2023-08-20,26.3325,27.3037,26.4873,26.58708083
W05,2023-08-20,26.2248,27.2139,26.45835,26.52453097
B01,2023-08-21,26.3119,27.8144,26.6535,26.83949243
B02,2023-08-21,26.1733,27.5441,26.60525,26.75838597
B03,2023-08-21,26.1669,27.5906,26.5081,26.6950959
B04,2023-08-21,26.2651,27.6359,26.42255,26.70967417
B05,2023-08-21,26.3248,27.2922,26.55075,26.66960438
B06,2023-08-21,26.3034,27.3532,26.4947,26.64227792
B07,2023-08-21,26.2326,27.5286,26.5038,26.66043514
B08,2023-08-21,26.0058,27.6986,26.3894,26.64041396
B09,2023-08-21,26.1426,27.3569,26.44035,26.55477972
B10,2023-08-21,26.5346,27.0434,26.61615,26.70231188
B10.5,2023-08-21,26.5292,26.9951,26.63725,26.70068097
B11,2023-08-21,26.5669,26.9577,26.618,26.68082361
B12,2023-08-21,26.481,27.5206,26.5654,26.73455049
B13,2023-08-21,26.4391,27.3433,26.55285,26.72307903
B14,2023-08-21,26.52,27.2321,26.60455,26.7284759
B15,2023-08-21,26.5667,26.8644,26.6349,26.66469625
B16,2023-08-21,26.5635,26.9218,26.6313,26.66757306
B17,2023-08-21,26.5329,26.9054,26.6057,26.64379375
B18,2023-08-21,26.546,26.9448,26.63045,26.66287861
B19,2023-08-21,26.4336,26.9417,26.56765,26.61721063
B20,2023-08-21,26.3392,26.9142,26.51065,26.58550208
B21,2023-08-21,26.3884,26.9133,26.513,26.57403917
B22,2023-08-21,26.3499,26.931,26.505,26.57085236
B23,2023-08-21,26.3482,26.9918,26.49065,26.56172208
B24,2023-08-21,26.2352,26.9752,26.4946,26.55690083
B25,2023-08-21,26.3806,27.2705,26.5226,26.64853319
B26,2023-08-21,26.4186,27.2587,26.51425,26.67159708
B27,2023-08-21,26.4072,27.1571,26.5321,26.65392361
B28,2023-08-21,26.3278,27.4475,26.4612,26.65690458
B29,2023-08-21,26.1704,27.3276,26.42365,26.60090778
B30,2023-08-21,26.3272,27.2737,26.49035,26.63923194
B31,2023-08-21,26.3133,27.3113,26.49565,26.6312175
B32,2023-08-21,26.2343,27.2458,26.49475,26.61321861
B33,2023-08-21,26.1409,27.4746,26.4165,26.55636375
B34,2023-08-21,26.0647,27.3653,26.3871,26.51338194
B35,2023-08-21,25.7518,27.6953,26.13425,26.35022215
E01,2023-08-21,26.5389,27.0699,26.61305,26.71409938
E02,2023-08-21,26.5749,27.097,26.6365,26.73099576
E03,2023-08-21,26.5035,27.0879,26.59735,26.69793417
E04,2023-08-21,26.471,27.1934,26.57925,26.70208528
N01,2023-08-21,26.1708,27.721,26.4639,26.73865375
N02,2023-08-21,26.2613,27.6186,26.53675,26.74072354
N03,2023-08-21,26.2811,27.2435,26.60045,26.71270764
N04,2023-08-21,26.1448,27.9144,26.41945,26.771435
N05,2023-08-21,26.0467,28.1011,26.43715,26.79134729
W01,2023-08-21,26.4951,27.0508,26.5804,26.67504694
W02,2023-08-21,26.4764,27.1504,26.56045,26.66885542
W04,2023-08-21,26.3503,27.4332,26.47235,26.66210083
W05,2023-08-21,26.2294,27.4444,26.4036,26.59228875
B01,2023-08-22,26.1852,27.8621,26.47525,26.79408514
B02,2023-08-22,26.1085,27.7584,26.48145,26.76174153
B03,2023-08-22,25.7988,27.8716,26.50855,26.7447916
B04,2023-08-22,25.6691,27.6021,26.53575,26.66534694
B05,2023-08-22,26.1002,27.8004,26.43,26.70534715
B06,2023-08-22,26.1808,27.5967,26.4899,26.67259861
B07,2023-08-22,26.1118,27.8209,26.4551,26.68152986
B08,2023-08-22,25.7695,27.9854,26.3036,26.56583583
B09,2023-08-22,25.8797,27.6063,26.4127,26.52463535
B10,2023-08-22,26.4925,27.0007,26.62895,26.69522271
B10.5,2023-08-22,26.5063,26.9328,26.6313,26.68364181
B11,2023-08-22,26.5258,26.8656,26.61405,26.65661556
B12,2023-08-22,26.4523,27.2646,26.5666,26.68079882
B13,2023-08-22,26.3979,27.0823,26.5781,26.67154194
B14,2023-08-22,26.4828,27.0606,26.6278,26.69956674
B15,2023-08-22,26.5372,26.9371,26.65995,26.69421063
B16,2023-08-22,26.4974,26.9527,26.6565,26.69717819
B17,2023-08-22,26.5125,27.0048,26.6616,26.70148354
B18,2023-08-22,26.5367,27.0516,26.6761,26.72311903
B19,2023-08-22,26.4332,27.1069,26.62845,26.69058278
B20,2023-08-22,26.4355,27.013,26.5878,26.66564861
B21,2023-08-22,26.4159,27.1264,26.58505,26.66903861
B22,2023-08-22,26.4303,27.0635,26.59165,26.66418333
B23,2023-08-22,26.3965,27.0739,26.5327,26.6320125
B24,2023-08-22,26.4485,26.9618,26.5579,26.62903889
B25,2023-08-22,26.3957,27.1622,26.52455,26.64130389
B26,2023-08-22,26.3669,27.0957,26.4912,26.62576806
B27,2023-08-22,26.4241,26.9571,26.56015,26.62487861
B28,2023-08-22,26.3369,27.2111,26.4658,26.62013958
B29,2023-08-22,26.2518,27.1044,26.4394,26.58288764
B30,2023-08-22,26.3707,27.0821,26.49365,26.60910535
B31,2023-08-22,26.3416,27.0844,26.4892,26.60250736
B32,2023-08-22,26.2699,27.0253,26.4874,26.57084028
B33,2023-08-22,26.1645,27.2273,26.3664,26.5233075
B34,2023-08-22,26.032,27.2475,26.313,26.48715125
B35,2023-08-22,25.7766,27.4819,26.063,26.37429403
E01,2023-08-22,26.4964,26.9591,26.6346,26.68634049
E02,2023-08-22,26.5262,27.0379,26.64885,26.69932667
E03,2023-08-22,26.4602,26.9686,26.6199,26.6745875
E04,2023-08-22,26.4483,27.0083,26.6042,26.67656278
N01,2023-08-22,25.7429,27.9198,26.5543,26.68072875
N02,2023-08-22,25.8215,27.8181,26.59945,26.69430299
N03,2023-08-22,25.845,27.4114,26.6867,26.69726792
N04,2023-08-22,25.6206,28.1068,26.51915,26.71565833
N05,2023-08-22,25.5154,28.3406,26.50595,26.72108549
W01,2023-08-22,26.4514,26.9474,26.54465,26.62808792
W02,2023-08-22,26.428,26.9878,26.5279,26.62370097
W04,2023-08-22,26.3122,27.2068,26.44875,26.61369382
W05,2023-08-22,26.2023,27.1228,26.4108,26.55597292
B01,2023-08-23,26.3879,27.9945,26.71405,26.9343184
B02,2023-08-23,26.368,27.8812,26.7669,26.92113125
B03,2023-08-23,26.1758,28.0158,26.74725,26.8800875
B04,2023-08-23,26.2474,27.8635,26.5285,26.82673014
B05,2023-08-23,26.349,27.6871,26.71265,26.82746924
B06,2023-08-23,26.2934,27.4734,26.60485,26.7580025
B07,2023-08-23,26.3868,27.6604,26.591,26.82185417
B08,2023-08-23,26.302,27.7566,26.4426,26.76227382
B09,2023-08-23,26.3594,27.6215,26.5617,26.78294743
B10,2023-08-23,26.583,27.1532,26.71335,26.7628475
B10.5,2023-08-23,26.5687,27.1264,26.67995,26.75774806
B11,2023-08-23,26.5381,26.9017,26.7296,26.71802139
B12,2023-08-23,26.489,27.3593,26.62845,26.74488597
B13,2023-08-23,26.5356,27.2638,26.64365,26.76415
B14,2023-08-23,26.5675,27.2506,26.7263,26.77881889
B15,2023-08-23,26.5929,26.9595,26.71905,26.74035229
B16,2023-08-23,26.6039,27.025,26.68765,26.73965181
B17,2023-08-23,26.5405,27.0669,26.669,26.71368646
B18,2023-08-23,26.5968,27.05,26.72655,26.76396278
B19,2023-08-23,26.5221,27.0731,26.69655,26.74070729
B20,2023-08-23,26.5321,27.0623,26.68585,26.72999139
B21,2023-08-23,26.5413,27.1388,26.6786,26.74572792
B22,2023-08-23,26.5443,27.1797,26.64705,26.73974396
B23,2023-08-23,26.4777,27.1869,26.62405,26.70631764
B24,2023-08-23,26.5147,27.0446,26.65545,26.70940375
B25,2023-08-23,26.4815,27.3174,26.6125,26.71993917
B26,2023-08-23,26.4277,27.3523,26.5382,26.70436792
B27,2023-08-23,26.4674,27.0737,26.61405,26.68402125
B28,2023-08-23,26.409,27.4445,26.49865,26.70871667
B29,2023-08-23,26.3596,27.3719,26.53795,26.69984028
B30,2023-08-23,26.4293,27.3422,26.5204,26.69514979
B31,2023-08-23,26.379,27.3029,26.50745,26.68245264
B32,2023-08-23,26.3338,27.3142,26.73415,26.74870319
B33,2023-08-23,26.1611,27.6167,26.40605,26.65071264
B34,2023-08-23,26.1471,27.6205,26.4148,26.65332514
B35,2023-08-23,25.7564,28.2883,26.3065,26.71928667
E01,2023-08-23,26.5724,27.134,26.7311,26.75844319
E02,2023-08-23,26.5847,27.1544,26.73585,26.76353549
E03,2023-08-23,26.5598,27.1367,26.72195,26.75815556
E04,2023-08-23,26.5518,27.1858,26.70495,26.77095382
N01,2023-08-23,26.2853,28.0511,26.49925,26.86377306
N02,2023-08-23,26.3698,27.8485,26.55135,26.85240042
N03,2023-08-23,26.4023,27.4563,26.5997,26.80177486
N04,2023-08-23,26.2094,28.2534,26.471,26.90285222
N05,2023-08-23,26.1187,28.4768,26.4846,26.93898458
W01,2023-08-23,26.4788,27.0544,26.58385,26.66992153
W02,2023-08-23,26.4674,27.1529,26.56915,26.66808611
W04,2023-08-23,26.3888,27.4348,26.502,26.70052889
W05,2023-08-23,26.3253,27.4883,26.4859,26.67538167
B01,2023-08-24,26.5042,27.5844,26.758,26.87774451
B02,2023-08-24,26.4383,27.5438,26.7016,26.84659542
B03,2023-08-24,26.4215,27.3635,26.6459,26.78576069
B04,2023-08-24,26.3407,27.5432,26.64585,26.77752514
B05,2023-08-24,26.4767,27.3227,26.7645,26.83724979
B06,2023-08-24,26.3923,27.4007,26.72005,26.81517306
B07,2023-08-24,26.4145,27.5864,26.7362,26.8634
B08,2023-08-24,26.3057,27.7471,26.6809,26.85770889
B09,2023-08-24,26.3623,27.5895,26.75165,26.86953382
B10,2023-08-24,26.5905,27.3113,26.72825,26.81414271
B10.5,2023-08-24,26.5968,27.3586,26.77515,26.84052486
B11,2023-08-24,26.5779,27.3465,26.7968,26.83954944
B12,2023-08-24,26.5157,27.447,26.67725,26.82019236
B13,2023-08-24,26.5195,27.341,26.7371,26.81248667
B14,2023-08-24,26.5692,27.211,26.6614,26.77087958
B15,2023-08-24,26.5979,27.0274,26.6847,26.73030688
B16,2023-08-24,26.6237,27.0522,26.7408,26.76292361
B17,2023-08-24,26.5604,27.6269,26.6839,26.75595806
B18,2023-08-24,26.5846,27.2437,26.6256,26.75018639
B19,2023-08-24,26.538,27.4437,26.82005,26.85550618
B20,2023-08-24,26.4965,27.1356,26.7776,26.77467597
B21,2023-08-24,26.5051,27.2378,26.8019,26.77423681
B22,2023-08-24,26.4693,27.2225,26.765,26.75520806
B23,2023-08-24,26.4658,27.278,26.61735,26.71205958
B24,2023-08-24,26.4715,27.0757,26.6375,26.70397167
B25,2023-08-24,26.467,27.4354,26.61385,26.74922764
B26,2023-08-24,26.4223,27.4375,26.60055,26.76728861
B27,2023-08-24,26.3979,27.1881,26.7032,26.72981972
B28,2023-08-24,26.3709,27.8006,26.61425,26.81685597
B29,2023-08-24,26.3326,27.641,26.64155,26.77309153
B30,2023-08-24,26.3932,27.6139,26.62235,26.74530944
B31,2023-08-24,26.3514,27.6124,26.6223,26.75726764
B32,2023-08-24,26.3357,27.5991,26.6535,26.79241944
B33,2023-08-24,26.1863,28.2851,26.60695,26.789225
B34,2023-08-24,26.2959,28.2392,26.60235,26.77544639
B35,2023-08-24,25.8068,28.6593,26.5351,26.81354715
E01,2023-08-24,26.5759,27.1232,26.6643,26.74842368
E02,2023-08-24,26.5867,27.1935,26.6696,26.74551458
E03,2023-08-24,26.5616,27.1656,26.66305,26.75169417
E04,2023-08-24,26.5508,27.2858,26.658,26.77616986
N01,2023-08-24,26.302,27.5392,26.6181,26.78573333
N02,2023-08-24,26.4137,27.4055,26.6577,26.78602472
N03,2023-08-24,26.4448,27.3002,26.7,26.77768958
N04,2023-08-24,26.2096,27.9191,26.5711,26.84270167
N05,2023-08-24,26.1708,28.1068,26.5593,26.86373278
W01,2023-08-24,26.4855,27.1873,26.6309,26.72629958
W02,2023-08-24,26.4694,27.2646,26.6186,26.73484514
W04,2023-08-24,26.3835,27.582,26.57355,26.76132188
W05,2023-08-24,26.361,27.6082,26.5513,26.75299514
B01,2023-08-25,26.5203,27.7071,26.62855,26.86013333
B02,2023-08-25,26.5574,27.5284,26.7122,26.86139694
B03,2023-08-25,26.5935,27.6274,26.83595,26.91378
B04,2023-08-25,26.4446,27.5204,26.63635,26.83832375
B05,2023-08-25,26.6293,27.3371,26.84125,26.9071175
B06,2023-08-25,26.5362,27.4336,26.73665,26.84560792
B07,2023-08-25,26.538,27.7144,26.82535,26.91546514
B08,2023-08-25,26.5185,27.8328,26.67045,26.87305875
B09,2023-08-25,26.4702,27.5318,26.9375,26.92320194
B10,2023-08-25,26.5817,27.2199,26.7005,26.7973666
B10.5,2023-08-25,26.5997,27.208,26.73055,26.79296431
B11,2023-08-25,26.5702,26.9406,26.7073,26.73789167
B12,2023-08-25,26.5431,27.4485,26.74405,26.82568486
B13,2023-08-25,26.5228,27.2484,26.74315,26.79426472
B14,2023-08-25,26.573,27.2196,26.66425,26.75963583
B15,2023-08-25,26.5949,27.0071,26.746,26.75255368
B16,2023-08-25,26.6139,27.2152,26.78495,26.80063889
B17,2023-08-25,26.5545,27.3026,26.89275,26.84204563
B18,2023-08-25,26.5702,27.2307,26.86775,26.84161083
B19,2023-08-25,26.5328,27.2842,26.80535,26.81167646
B20,2023-08-25,26.5209,27.2124,26.7754,26.80193319
B21,2023-08-25,26.5669,27.2886,26.7561,26.80556764
B22,2023-08-25,26.5531,27.2614,26.6971,26.78325403
B23,2023-08-25,26.5434,27.3012,26.65905,26.7579775
B24,2023-08-25,26.5277,27.0957,26.65855,26.72611014
B25,2023-08-25,26.5223,27.3818,26.6234,26.72715486
B26,2023-08-25,26.5405,27.1632,26.6355,26.72071167
B27,2023-08-25,26.546,27.0778,26.7736,26.7665575
B28,2023-08-25,26.5274,27.3396,26.63015,26.74639764
B29,2023-08-25,26.4911,27.3975,26.5876,26.74839792
B30,2023-08-25,26.5464,27.2577,26.65415,26.73386965
B31,2023-08-25,26.5251,27.2524,26.71045,26.73602208
B32,2023-08-25,26.5621,27.2703,26.6944,26.76237833
B33,2023-08-25,26.5318,27.3295,26.64005,26.75468819
B34,2023-08-25,26.5229,27.235,26.62115,26.73370111
B35,2023-08-25,26.4131,27.493,26.56845,26.76218583
E01,2023-08-25,26.5776,27.1071,26.66685,26.75144333
E02,2023-08-25,26.584,27.1635,26.6784,26.74441181
E03,2023-08-25,26.5633,27.1264,26.64255,26.75113528
E04,2023-08-25,26.5559,27.2483,26.6289,26.7655934
N01,2023-08-25,26.4087,27.5435,26.6426,26.83259042
N02,2023-08-25,26.4676,27.5669,26.6878,26.84163583
N03,2023-08-25,26.5455,27.4916,26.711,26.8226875
N04,2023-08-25,26.3911,27.8831,26.60775,26.87343611
N05,2023-08-25,26.3108,28.0291,26.6246,26.88484132
W01,2023-08-25,26.5617,27.0032,26.6545,26.69857292
W02,2023-08-25,26.5556,27.0937,26.64675,26.70350444
W04,2023-08-25,26.5178,27.2831,26.6217,26.72331063
W05,2023-08-25,26.4847,27.2181,26.6042,26.71429861
B01,2023-08-26,26.4776,27.1641,26.61625,26.70986736
B02,2023-08-26,26.5312,27.1472,26.64455,26.72604097
B03,2023-08-26,26.611,27.0484,26.71495,26.76294215
B04,2023-08-26,26.4845,27.1494,26.60215,26.70289264
B05,2023-08-26,26.5986,27.0692,26.7045,26.75298153
B06,2023-08-26,26.5258,27.0836,26.65075,26.70948944
B07,2023-08-26,26.545,27.0929,26.64635,26.71825236
B08,2023-08-26,26.4433,27.2293,26.586,26.69714236
B09,2023-08-26,26.3169,27.3007,26.5736,26.68262132
B10,2023-08-26,26.4526,27.1517,26.64955,26.70089382
B10.5,2023-08-26,26.5331,27.0501,26.66735,26.70299521
B11,2023-08-26,26.5613,26.9097,26.671,26.70106722
B12,2023-08-26,26.5021,27.2919,26.69665,26.77160806
B13,2023-08-26,26.4319,27.1028,26.66685,26.71192514
B14,2023-08-26,26.3848,27.146,26.63285,26.67591438
B15,2023-08-26,26.4681,26.9732,26.64165,26.67307174
B16,2023-08-26,26.4759,26.9151,26.6482,26.66712944
B17,2023-08-26,26.4891,26.8639,26.6436,26.6533616
B18,2023-08-26,26.4575,27.0005,26.6186,26.66626111
B19,2023-08-26,26.3605,27.0679,26.6058,26.64495757
B20,2023-08-26,26.2574,27.0286,26.55315,26.59926097
B21,2023-08-26,26.2597,27.1086,26.5032,26.58802736
B22,2023-08-26,26.2231,27.0049,26.4887,26.54668361
B23,2023-08-26,26.2351,27.1055,26.4583,26.55893278
B24,2023-08-26,26.3683,27.069,26.5293,26.62294333
B25,2023-08-26,26.4431,27.4069,26.5384,26.71813444
B26,2023-08-26,26.4239,27.1095,26.58205,26.69315986
B27,2023-08-26,26.4063,27.1216,26.65375,26.69984153
B28,2023-08-26,26.3077,27.3475,26.53995,26.69538194
B29,2023-08-26,26.241,27.2366,26.5372,26.68726819
B30,2023-08-26,26.3489,27.1706,26.64415,26.68821813
B31,2023-08-26,26.3097,27.0975,26.62285,26.64525708
B32,2023-08-26,26.2134,27.1542,26.56515,26.61100861
B33,2023-08-26,26.1313,27.1889,26.45875,26.55637639
B34,2023-08-26,26.1465,27.2174,26.4548,26.56667792
B35,2023-08-26,26.0418,27.5444,26.32315,26.54783215
E01,2023-08-26,26.4045,26.9738,26.642,26.65603444
E02,2023-08-26,26.4367,27.0958,26.65565,26.68113306
E03,2023-08-26,26.3666,27.1342,26.6063,26.67003417
E04,2023-08-26,26.3135,27.1874,26.59,26.66987632
N01,2023-08-26,26.4432,27.214,26.59155,26.70787486
N02,2023-08-26,26.5182,27.0707,26.633,26.70240104
N03,2023-08-26,26.507,27.0035,26.66625,26.7124875
N04,2023-08-26,26.371,27.4256,26.54375,26.70637167
N05,2023-08-26,26.2983,27.4523,26.47905,26.67047215
W01,2023-08-26,26.5089,26.9866,26.61255,26.67543792
W02,2023-08-26,26.4855,27.1144,26.6019,26.68379167
W04,2023-08-26,26.3458,27.2578,26.55935,26.70010083
W05,2023-08-26,26.2765,27.3062,26.5392,26.68823958
B01,2023-08-27,26.4185,27.5773,26.74335,26.85991882
B02,2023-08-27,26.4865,27.4999,26.79155,26.85799583
B03,2023-08-27,26.5815,27.5421,26.83875,26.91409882
B04,2023-08-27,26.4869,27.4396,26.76595,26.85180333
B05,2023-08-27,26.5168,27.5108,26.96725,26.89058208
B06,2023-08-27,26.4641,27.4184,26.92325,26.85942236
B07,2023-08-27,26.4436,27.5892,26.9443,26.91113361
B08,2023-08-27,26.3867,27.6683,26.91865,26.90813563
B09,2023-08-27,26.3912,27.4519,26.8864,26.86179292
B10,2023-08-27,26.3587,27.2534,26.538,26.6941159
B10.5,2023-08-27,26.4619,27.1118,26.5566,26.670265
B11,2023-08-27,26.5106,26.9661,26.59905,26.66029375
B12,2023-08-27,26.4183,27.5602,26.58045,26.79465736
B13,2023-08-27,26.3563,27.2945,26.5902,26.71303875
B14,2023-08-27,26.3247,27.1467,26.5339,26.63626674
B15,2023-08-27,26.4306,26.9937,26.5498,26.64881125
B16,2023-08-27,26.4218,27.0065,26.56445,26.64371694
B17,2023-08-27,26.4357,27.0573,26.589,26.64575674
B18,2023-08-27,26.3838,27.1313,26.6007,26.66534389
B19,2023-08-27,26.3219,27.2189,26.57615,26.64812389
B20,2023-08-27,26.1586,27.2047,26.59325,26.62404361
B21,2023-08-27,26.229,27.2836,26.6067,26.66345583
B22,2023-08-27,26.2315,27.2878,26.61585,26.67781681
B23,2023-08-27,26.3628,27.3658,26.6731,26.73717958
B24,2023-08-27,26.3301,27.1172,26.6215,26.68459083
B25,2023-08-27,26.3823,27.3747,26.62875,26.71497125
B26,2023-08-27,26.3778,27.1096,26.631,26.69691278
B27,2023-08-27,26.3761,27.0794,26.67625,26.68462222
B28,2023-08-27,26.2628,27.3544,26.6246,26.69784389
B29,2023-08-27,26.0421,27.2882,26.68615,26.66664833
B30,2023-08-27,26.2737,27.3021,26.6859,26.69363986
B31,2023-08-27,26.3055,27.176,26.65965,26.67846944
B32,2023-08-27,26.1763,27.2308,26.6052,26.63883861
B33,2023-08-27,26.1667,27.2356,26.584,26.61395986
B34,2023-08-27,26.1848,27.2431,26.56065,26.62137819
B35,2023-08-27,26.0909,27.7636,26.5259,26.7038441
E01,2023-08-27,26.3637,26.977,26.5351,26.6133266
E02,2023-08-27,26.3912,27.1098,26.55245,26.62994729
E03,2023-08-27,26.2802,27.1855,26.5279,26.63778764
E04,2023-08-27,26.2222,27.3818,26.51475,26.64352222
N01,2023-08-27,26.4371,27.598,26.8011,26.86661625
N02,2023-08-27,26.454,27.4725,26.80285,26.84932382
N03,2023-08-27,26.5022,27.2552,26.8211,26.82102236
N04,2023-08-27,26.373,27.7438,26.80445,26.90492347
N05,2023-08-27,26.3166,28.0604,26.826,26.94091847
W01,2023-08-27,26.4433,27.0022,26.6511,26.68425097
W02,2023-08-27,26.4097,27.1136,26.64215,26.69583153
W04,2023-08-27,26.2775,27.2133,26.61805,26.68687771
W05,2023-08-27,26.1717,27.2606,26.6022,26.67217556
B01,2023-08-28,26.4931,28.1084,26.67595,26.95435681
B02,2023-08-28,26.4157,27.8914,26.6589,26.87060333
B03,2023-08-28,26.4249,27.8211,26.70675,26.90813417
B04,2023-08-28,26.4919,27.9562,26.8231,27.08036222
B05,2023-08-28,26.47,27.8443,26.8557,26.93651792
B06,2023-08-28,26.4473,27.9602,26.8281,26.97822694
B07,2023-08-28,26.5008,28.1418,26.86095,27.02760458
B08,2023-08-28,26.2723,28.0989,26.7938,27.03637257
B09,2023-08-28,26.3415,27.7669,26.6601,26.94986965
B10,2023-08-28,26.5339,27.0419,26.5891,26.62836396
B10.5,2023-08-28,26.5132,26.8288,26.58265,26.60424465
B11,2023-08-28,26.5125,26.8047,26.57785,26.59801861
B12,2023-08-28,26.4587,27.0135,26.58665,26.61305833
B13,2023-08-28,26.4666,26.8909,26.5738,26.59842028
B14,2023-08-28,26.5228,26.8246,26.56635,26.60474368
B15,2023-08-28,26.5496,26.8691,26.60585,26.63422007
B16,2023-08-28,26.5719,26.9395,26.6223,26.64928694
B17,2023-08-28,26.5611,26.856,26.612,26.64815104
B18,2023-08-28,26.5627,26.8953,26.6223,26.65836431
B19,2023-08-28,26.5273,26.9314,26.57925,26.64097576
B20,2023-08-28,26.5213,27.0193,26.5852,26.64637681
B21,2023-08-28,26.55,26.9548,26.605,26.66098903
B22,2023-08-28,26.5434,27.0705,26.6051,26.66658458
B23,2023-08-28,26.5439,26.9192,26.6121,26.66250486
B24,2023-08-28,26.5363,26.9655,26.6314,26.66206986
B25,2023-08-28,26.555,27.0076,26.6396,26.68887625
B26,2023-08-28,26.5297,27.0522,26.63155,26.67748903
B27,2023-08-28,26.5022,26.8804,26.672,26.68501236
B28,2023-08-28,26.5414,27.1005,26.6489,26.71308097
B29,2023-08-28,26.5164,27.0896,26.6881,26.73708125
B30,2023-08-28,26.5601,27.1996,26.71135,26.75632243
B31,2023-08-28,26.554,27.2904,26.7165,26.77450792
B32,2023-08-28,26.4558,27.3139,26.6913,26.75661
B33,2023-08-28,26.4163,27.422,26.60155,26.72001708
B34,2023-08-28,26.4254,27.4553,26.6035,26.75511889
B35,2023-08-28,26.4465,27.7082,26.6642,26.79801139
E01,2023-08-28,26.5281,26.8325,26.575,26.6081609
E02,2023-08-28,26.5425,26.7893,26.593,26.61640819
E03,2023-08-28,26.4991,26.7891,26.55445,26.59454056
E04,2023-08-28,26.4798,26.7982,26.5394,26.58931458
N01,2023-08-28,26.5325,28.0662,26.9238,27.14116264
N02,2023-08-28,26.489,28.1168,26.8386,27.09339118
N03,2023-08-28,26.4772,27.7859,26.85505,27.04526806
N04,2023-08-28,26.4827,28.3274,27.01965,27.21491236
N05,2023-08-28,26.4797,28.543,27.05595,27.27060354
W01,2023-08-28,26.5686,26.9212,26.6456,26.68033264
W02,2023-08-28,26.5564,26.9611,26.63995,26.67598708
W04,2023-08-28,26.4986,27.0126,26.6215,26.66992257
W05,2023-08-28,26.4458,26.9671,26.60815,26.65019236
B01,2023-08-29,26.5241,27.6444,26.93845,26.93427424
B02,2023-08-29,26.4834,27.5715,26.9312,26.90691139
B03,2023-08-29,26.6208,27.8125,26.8753,26.98637299
B04,2023-08-29,26.418,27.5896,26.8375,26.84828306
B05,2023-08-29,26.482,27.5562,26.84105,26.86753597
B06,2023-08-29,26.3899,27.4088,26.82205,26.80082319
B07,2023-08-29,26.4757,27.6152,26.91015,26.89226639
B08,2023-08-29,26.3204,27.7685,26.83865,26.86908576
B09,2023-08-29,26.4528,27.4481,26.74865,26.84128861
B10,2023-08-29,26.5195,26.9687,26.64235,26.65622361
B10.5,2023-08-29,26.5388,26.9375,26.61945,26.64484549
B11,2023-08-29,26.5255,26.881,26.59195,26.62864306
B12,2023-08-29,26.4545,27.0521,26.56455,26.62558618
B13,2023-08-29,26.4431,26.9523,26.55415,26.61308625
B14,2023-08-29,26.546,26.8521,26.58335,26.62726167
B15,2023-08-29,26.5518,26.8561,26.5929,26.62725632
B16,2023-08-29,26.5579,26.8438,26.59625,26.630425
B17,2023-08-29,26.5292,26.8482,26.5967,26.62851708
B18,2023-08-29,26.5491,26.8535,26.6155,26.64093764
B19,2023-08-29,26.5109,26.9359,26.61645,26.63506118
B20,2023-08-29,26.4992,26.9623,26.61305,26.63345986
B21,2023-08-29,26.5044,26.8856,26.6017,26.62406931
B22,2023-08-29,26.4997,26.9569,26.60005,26.62991326
B23,2023-08-29,26.5033,26.8562,26.60955,26.63404111
B24,2023-08-29,26.446,26.9399,26.578,26.59729264
B25,2023-08-29,26.4799,26.8853,26.5808,26.61489931
B26,2023-08-29,26.4726,26.9555,26.5789,26.62416389
B27,2023-08-29,26.4215,26.6856,26.57705,26.55101708
